Customer_ID,Tenure_Months,Contract_Type,Service_Tier,Payment_Method,Autopay_Enrolled,Monthly_Charges,Total_Charges,Avg_Monthly_Usage_GB,Num_Support_Tickets,Satisfaction_Score,Num_Addon_Services,Churn
CUST203615,32,Month-to-Month,Premium,Bank Transfer,0,94.38,2908.99,118.2,1,4,2,No
CUST203616,54,Month-to-Month,Basic,Bank Transfer,0,24.12,1264.34,22.8,3,4,1,No
CUST203617,14,Month-to-Month,Standard,Credit Card,0,55.6,743.38,65.6,2,3,1,Yes
CUST203618,20,Month-to-Month,Standard,Digital Wallet,1,56.3,1124.85,44.6,2,3,1,No
CUST203619,69,One Year,Premium,Credit Card,0,97.0,6440.16,103.1,3,3,1,No
CUST203620,13,Month-to-Month,Basic,Bank Transfer,1,29.33,367.19,33.6,2,3,0,No
CUST203621,13,Two Year,Premium,Credit Card,0,95.31,1207.87,92.9,3,4,2,No
CUST203622,66,One Year,Standard,Bank Transfer,1,57.46,3572.32,28.2,0,5,2,No
CUST203623,18,Month-to-Month,Basic,Mailed Check,1,22.67,395.01,39.1,1,4,0,No
CUST203624,24,Month-to-Month,Standard,Credit Card,0,57.62,1347.82,56.8,1,3,0,Yes
CUST203625,41,One Year,Premium,Digital Wallet,1,97.42,3856.76,101.8,0,5,1,No
CUST203626,20,Two Year,Basic,Mailed Check,1,29.4,548.49,9.6,1,5,1,No
CUST203627,16,Month-to-Month,Premium,Credit Card,1,92.75,1439.85,78.8,2,3,0,Yes
CUST203628,72,Month-to-Month,Premium,Credit Card,1,91.17,6318.51,83.9,2,2,1,No
CUST203629,28,Two Year,Basic,Credit Card,1,25.31,670.22,21.7,2,3,0,No
CUST203630,18,One Year,Premium,Digital Wallet,0,95.52,1645.38,96.1,1,4,1,No
CUST203631,7,Month-to-Month,Standard,Digital Wallet,1,52.7,348.83,46.7,4,2,0,Yes
CUST203632,23,Month-to-Month,Basic,Digital Wallet,0,24.03,517.82,19.8,1,3,1,No
CUST203633,20,Month-to-Month,Standard,Digital Wallet,1,60.69,1144.06,61.8,3,3,0,Yes
CUST203634,33,Two Year,Standard,Bank Transfer,0,49.11,1603.89,35.0,1,2,1,No
CUST203635,26,Month-to-Month,Standard,Credit Card,1,56.97,1474.21,60.8,2,4,0,No
CUST203636,14,One Year,Standard,Bank Transfer,0,46.41,614.38,39.8,3,4,1,No
CUST203637,18,Month-to-Month,Standard,Mailed Check,1,58.17,1017.93,55.5,2,3,2,No
CUST203638,68,One Year,Premium,Credit Card,1,94.64,5927.29,99.8,3,4,0,No
CUST203639,16,Month-to-Month,Standard,Digital Wallet,1,54.12,862.01,40.2,7,2,0,Yes
CUST203640,38,One Year,Basic,Credit Card,0,22.6,853.24,31.8,0,4,2,No
CUST203641,29,Month-to-Month,Basic,Credit Card,1,26.6,752.59,45.2,1,4,1,Yes
CUST203642,37,Two Year,Standard,Credit Card,0,51.69,1795.63,33.6,2,5,1,No
CUST203643,40,Two Year,Standard,Mailed Check,0,54.85,2059.17,47.1,1,3,0,Yes
CUST203644,13,Month-to-Month,Premium,Credit Card,1,88.95,1093.86,88.5,2,3,2,Yes
CUST203645,37,Month-to-Month,Basic,Digital Wallet,1,25.88,946.1,64.1,1,3,3,No
CUST203646,21,One Year,Standard,Digital Wallet,0,54.94,1147.33,62.6,2,3,1,No
CUST203647,12,Month-to-Month,Basic,Credit Card,0,30.95,369.39,12.5,2,3,0,No
CUST203648,20,Month-to-Month,Premium,Credit Card,1,95.66,1887.84,99.2,0,3,4,No
CUST203649,19,One Year,Standard,Bank Transfer,1,50.52,914.86,36.7,2,3,1,No
CUST203650,18,Month-to-Month,Basic,Mailed Check,1,27.68,483.72,25.5,1,4,1,No
CUST203651,10,One Year,Standard,Digital Wallet,1,59.66,575.43,66.0,1,5,0,No
CUST203652,18,Month-to-Month,Standard,Bank Transfer,0,50.68,858.14,49.9,0,3,2,Yes
CUST203653,47,Two Year,Premium,Mailed Check,0,96.55,4500.04,109.6,2,2,2,No
CUST203654,43,One Year,Standard,Digital Wallet,1,47.79,1984.99,65.0,2,3,2,No
CUST203655,59,Month-to-Month,Premium,Digital Wallet,1,81.39,4751.25,96.1,2,3,2,No
CUST203656,23,One Year,Premium,Credit Card,1,96.47,2186.71,66.9,2,3,1,No
CUST203657,6,Two Year,Basic,Credit Card,1,34.24,190.16,24.1,1,3,0,Yes
CUST203658,34,Month-to-Month,Basic,Credit Card,1,25.48,835.04,40.5,2,4,1,Yes
CUST203659,23,Two Year,Basic,Credit Card,1,27.09,616.99,4.5,1,3,3,Yes
CUST203660,15,Two Year,Standard,Mailed Check,0,44.0,650.1,70.0,3,3,1,No
CUST203661,14,Two Year,Standard,Bank Transfer,1,59.45,774.43,62.3,2,3,0,Yes
CUST203662,7,Month-to-Month,Basic,Digital Wallet,0,27.23,187.35,17.9,0,4,3,No
CUST203663,12,Month-to-Month,Standard,Bank Transfer,0,68.21,794.88,23.7,0,4,0,Yes
CUST203664,50,Month-to-Month,Basic,Bank Transfer,0,20.91,1003.47,28.9,3,3,3,No
CUST203665,11,One Year,Basic,Credit Card,0,27.58,294.03,52.9,1,3,1,No
CUST203666,18,Month-to-Month,Premium,Credit Card,1,85.68,1454.99,93.3,0,5,1,No
CUST203667,13,Month-to-Month,Basic,Digital Wallet,1,28.2,345.5,34.6,1,4,1,No
CUST203668,46,Month-to-Month,Basic,Digital Wallet,0,21.91,988.06,31.2,0,3,1,No
CUST203669,47,Two Year,Standard,Credit Card,1,53.25,2332.68,72.3,5,3,0,No
CUST203670,15,Two Year,Premium,Credit Card,1,96.68,1375.25,83.0,2,4,0,No
CUST203671,50,Month-to-Month,Standard,Credit Card,1,52.08,2433.21,42.4,0,2,2,No
CUST203672,40,One Year,Basic,Digital Wallet,0,25.4,942.5,31.3,0,4,1,No
CUST203673,10,One Year,Premium,Digital Wallet,0,97.53,953.07,108.1,3,2,2,Yes
CUST203674,6,Month-to-Month,Basic,Digital Wallet,1,35.62,205.69,8.2,3,4,0,No
CUST203675,44,Month-to-Month,Premium,Digital Wallet,0,83.45,3494.05,71.6,0,4,0,No
CUST203676,11,Month-to-Month,Standard,Bank Transfer,1,50.78,544.39,43.4,2,4,2,No
CUST203677,15,One Year,Basic,Credit Card,1,17.97,259.9,47.5,2,4,1,No
CUST203678,8,Month-to-Month,Basic,Credit Card,1,23.78,182.65,29.8,1,3,0,No
CUST203679,72,Month-to-Month,Premium,Digital Wallet,1,92.37,6392.92,94.5,1,4,1,No
CUST203680,36,Month-to-Month,Basic,Bank Transfer,0,15.0,536.19,20.7,1,3,0,No
CUST203681,40,Month-to-Month,Basic,Credit Card,1,32.9,1211.42,20.9,1,4,1,No
CUST203682,15,One Year,Premium,Digital Wallet,1,89.74,1289.6,91.7,2,4,1,Yes
CUST203683,21,Month-to-Month,Standard,Digital Wallet,1,62.96,1261.09,35.8,1,4,2,Yes
CUST203684,63,Month-to-Month,Premium,Bank Transfer,0,104.6,6555.51,105.7,1,4,1,No
CUST203685,72,One Year,Basic,Credit Card,1,35.3,2458.59,43.4,1,3,3,No
CUST203686,33,Month-to-Month,Premium,Bank Transfer,0,101.99,3240.09,97.5,4,3,3,No
CUST203687,6,One Year,Standard,Credit Card,1,52.12,298.21,71.9,3,5,0,No
CUST203688,21,Month-to-Month,Standard,Bank Transfer,1,52.22,1088.75,39.6,0,4,0,No
CUST203689,45,Month-to-Month,Basic,Mailed Check,1,29.48,1298.37,38.6,2,5,1,No
CUST203690,12,One Year,Standard,Digital Wallet,1,62.19,698.21,74.9,2,3,2,No
CUST203691,26,Month-to-Month,Premium,Credit Card,1,93.24,2345.15,55.6,0,3,4,No
CUST203692,8,Two Year,Basic,Credit Card,0,26.76,208.11,2.0,2,3,4,No
CUST203693,32,Two Year,Standard,Digital Wallet,1,55.62,1767.67,80.5,0,4,0,No
CUST203694,61,Month-to-Month,Basic,Digital Wallet,0,17.92,1015.85,33.2,0,2,0,Yes
CUST203695,72,Month-to-Month,Basic,Bank Transfer,0,17.49,1161.0,31.6,1,5,2,No
CUST203696,72,One Year,Standard,Credit Card,1,51.47,3600.72,42.3,1,1,1,No
CUST203697,17,Month-to-Month,Standard,Mailed Check,1,57.72,919.57,62.5,3,3,5,Yes
CUST203698,26,Month-to-Month,Standard,Digital Wallet,0,44.86,1164.85,66.5,0,2,1,No
CUST203699,71,Month-to-Month,Basic,Digital Wallet,0,18.94,1320.18,31.8,1,4,2,No
CUST203700,32,Month-to-Month,Basic,Digital Wallet,1,37.16,1181.94,38.1,0,4,0,No
CUST203701,39,One Year,Premium,Bank Transfer,0,92.68,3477.13,102.3,0,5,0,No
CUST203702,27,One Year,Premium,Digital Wallet,0,106.91,2694.34,88.5,2,4,0,No
CUST203703,48,Month-to-Month,Standard,Credit Card,1,55.45,2555.18,40.4,1,2,2,Yes
CUST203704,13,Two Year,Premium,Bank Transfer,1,101.63,1236.24,83.2,1,2,1,No
CUST203705,29,Month-to-Month,Basic,Digital Wallet,0,26.97,731.5,34.5,0,4,1,No
CUST203706,5,Month-to-Month,Standard,Digital Wallet,0,60.46,282.06,56.8,2,5,2,Yes
CUST203707,30,One Year,Standard,Digital Wallet,0,58.69,1636.57,66.0,1,3,1,Yes
CUST203708,11,Month-to-Month,Standard,Bank Transfer,1,57.47,626.9,52.0,1,2,1,Yes
CUST203709,25,One Year,Basic,Credit Card,1,23.25,555.63,30.6,3,3,1,No
CUST203710,35,Month-to-Month,Basic,Bank Transfer,0,17.82,608.71,43.6,3,2,0,Yes
CUST203711,72,One Year,Premium,Digital Wallet,1,99.63,6685.33,133.6,2,4,2,No
CUST203712,4,Month-to-Month,Basic,Bank Transfer,1,22.97,89.32,8.5,2,2,1,Yes
CUST203713,26,Month-to-Month,Standard,Bank Transfer,1,52.33,1293.32,55.9,2,3,1,No
CUST203714,13,Month-to-Month,Standard,Bank Transfer,1,51.16,620.7,60.9,1,3,1,Yes
CUST203715,51,One Year,Basic,Credit Card,1,36.27,1724.52,31.6,0,4,3,No
CUST203716,32,Month-to-Month,Basic,Mailed Check,1,24.44,760.81,16.0,1,4,0,No
CUST203717,8,Two Year,Standard,Digital Wallet,1,68.41,522.27,53.4,2,3,1,No
CUST203718,4,Month-to-Month,Basic,Mailed Check,1,25.09,97.01,12.4,1,3,0,No
CUST203719,64,Month-to-Month,Premium,Bank Transfer,1,99.38,6041.85,74.3,0,4,4,No
CUST203720,57,Month-to-Month,Basic,Digital Wallet,1,26.39,1417.57,25.8,0,3,0,No
CUST203721,47,Month-to-Month,Standard,Bank Transfer,1,58.36,2646.46,44.6,2,3,0,No
CUST203722,11,Month-to-Month,Basic,Bank Transfer,0,28.53,292.12,34.8,1,4,3,No
CUST203723,43,One Year,Standard,Bank Transfer,0,48.14,2061.05,50.0,1,4,1,No
CUST203724,17,One Year,Premium,Digital Wallet,1,92.87,1466.55,102.2,2,3,1,No
CUST203725,28,One Year,Premium,Digital Wallet,0,91.37,2365.76,101.8,1,3,0,Yes
CUST203726,17,Two Year,Premium,Digital Wallet,1,102.54,1607.27,97.1,3,3,1,No
CUST203727,65,One Year,Standard,Credit Card,0,55.08,3327.01,69.7,0,3,0,No
CUST203728,21,Month-to-Month,Standard,Digital Wallet,1,52.89,1034.12,63.7,1,4,2,No
CUST203729,36,Month-to-Month,Premium,Credit Card,1,99.51,3439.82,113.6,1,4,0,No
CUST203730,31,Month-to-Month,Basic,Digital Wallet,1,21.81,627.72,2.0,2,4,3,No
CUST203731,18,Month-to-Month,Standard,Digital Wallet,0,50.98,865.66,71.9,2,3,2,No
CUST203732,18,Month-to-Month,Standard,Bank Transfer,1,51.55,908.92,76.5,1,4,0,No
CUST203733,23,Month-to-Month,Standard,Credit Card,1,57.9,1304.59,30.2,0,4,2,Yes
CUST203734,24,One Year,Standard,Mailed Check,1,57.48,1281.64,43.0,4,4,0,No
CUST203735,43,Month-to-Month,Basic,Credit Card,1,22.96,982.4,6.4,1,2,0,Yes
CUST203736,34,Two Year,Standard,Bank Transfer,1,41.16,1317.79,57.8,0,4,0,No
CUST203737,62,One Year,Premium,Credit Card,0,97.11,5885.2,101.3,2,4,0,No
CUST203738,53,Month-to-Month,Standard,Digital Wallet,0,53.87,2677.37,47.4,0,3,2,No
CUST203739,13,Two Year,Premium,Credit Card,0,91.2,1136.71,109.0,5,1,0,Yes
CUST203740,35,Month-to-Month,Standard,Mailed Check,0,64.47,2100.7,33.6,0,5,0,No
CUST203741,42,Month-to-Month,Standard,Credit Card,0,48.89,1982.93,48.2,0,5,1,No
CUST203742,48,Month-to-Month,Standard,Mailed Check,1,57.91,2643.99,49.8,0,4,1,Yes
CUST203743,43,Month-to-Month,Basic,Digital Wallet,0,22.37,921.84,23.8,0,3,1,No
CUST203744,52,One Year,Premium,Credit Card,0,95.27,4630.51,130.6,0,5,1,No
CUST203745,50,Month-to-Month,Basic,Credit Card,1,30.52,1433.82,12.4,2,4,0,Yes
CUST203746,48,Two Year,Standard,Credit Card,1,49.75,2311.08,44.0,1,2,0,No
CUST203747,25,Month-to-Month,Basic,Digital Wallet,0,21.78,507.06,19.8,0,4,0,No
CUST203748,21,Two Year,Premium,Digital Wallet,0,98.46,1968.53,129.6,2,2,3,No
CUST203749,25,One Year,Basic,Digital Wallet,0,23.42,542.0,42.4,0,5,1,No
CUST203750,33,Month-to-Month,Standard,Bank Transfer,0,53.33,1629.98,54.9,1,5,0,No
CUST203751,17,Month-to-Month,Premium,Mailed Check,1,95.39,1564.16,80.4,3,3,2,No
CUST203752,17,Month-to-Month,Basic,Bank Transfer,1,21.09,331.69,41.5,2,4,2,No
CUST203753,4,One Year,Standard,Bank Transfer,0,57.67,219.7,83.3,2,4,1,Yes
CUST203754,52,Month-to-Month,Basic,Credit Card,1,29.26,1512.3,40.0,1,3,0,No
CUST203755,44,Two Year,Premium,Credit Card,0,89.23,3638.2,94.0,1,3,0,No
CUST203756,30,Month-to-Month,Premium,Digital Wallet,0,87.89,2495.32,117.0,3,1,0,No
CUST203757,58,One Year,Premium,Credit Card,0,99.24,5385.04,93.3,1,4,1,No
CUST203758,31,Month-to-Month,Standard,Credit Card,1,69.24,2120.63,55.8,2,3,0,Yes
CUST203759,16,Month-to-Month,Premium,Bank Transfer,1,96.65,1440.94,104.6,2,3,2,No
CUST203760,13,One Year,Standard,Digital Wallet,1,45.44,574.76,49.4,3,4,1,No
CUST203761,35,One Year,Basic,Digital Wallet,1,25.93,884.59,2.0,3,4,0,No
CUST203762,72,Month-to-Month,Basic,Mailed Check,0,16.28,1149.23,39.8,2,4,0,No
CUST203763,16,Month-to-Month,Standard,Digital Wallet,0,51.74,789.35,50.0,0,4,2,Yes
CUST203764,4,Month-to-Month,Standard,Bank Transfer,1,54.63,205.39,65.7,2,3,2,Yes
CUST203765,9,Month-to-Month,Basic,Mailed Check,1,24.85,219.94,33.5,1,3,2,Yes
CUST203766,7,One Year,Basic,Mailed Check,1,19.12,131.14,30.0,1,3,1,No
CUST203767,46,Month-to-Month,Basic,Credit Card,1,34.79,1512.59,23.6,1,5,0,No
CUST203768,9,Month-to-Month,Standard,Credit Card,1,48.89,434.23,49.8,1,3,1,Yes
CUST203769,29,Month-to-Month,Standard,Digital Wallet,1,65.83,1815.55,43.9,2,4,0,No
CUST203770,6,Two Year,Premium,Credit Card,1,102.89,591.63,72.4,2,5,1,No
CUST203771,31,Month-to-Month,Premium,Digital Wallet,0,86.8,2595.84,97.7,2,4,1,No
CUST203772,20,Month-to-Month,Standard,Credit Card,1,61.05,1203.48,43.2,2,2,2,No
CUST203773,46,Month-to-Month,Premium,Bank Transfer,1,96.59,4299.89,77.6,2,4,0,No
CUST203774,50,Month-to-Month,Standard,Credit Card,0,52.62,2462.52,50.9,3,3,0,No
CUST203775,50,One Year,Standard,Credit Card,1,49.25,2351.27,49.3,1,3,3,No
CUST203776,28,Month-to-Month,Standard,Credit Card,0,53.78,1465.37,38.6,3,4,0,No
CUST203777,35,One Year,Premium,Bank Transfer,1,99.17,3386.93,78.6,1,3,0,No
CUST203778,49,Month-to-Month,Premium,Credit Card,0,93.2,4317.91,97.3,1,4,2,Yes
CUST203779,6,Month-to-Month,Premium,Digital Wallet,0,98.11,575.36,79.4,0,4,0,Yes
CUST203780,43,One Year,Premium,Digital Wallet,0,103.29,4251.24,109.1,1,4,1,Yes
CUST203781,8,One Year,Standard,Credit Card,0,61.19,454.09,54.0,2,2,1,No
CUST203782,41,Month-to-Month,Premium,Digital Wallet,0,88.5,3555.3,107.4,1,5,1,Yes
CUST203783,18,One Year,Basic,Mailed Check,1,15.48,259.27,11.3,3,3,2,No
CUST203784,21,One Year,Basic,Credit Card,1,22.25,450.3,21.9,2,3,1,No
CUST203785,71,One Year,Basic,Digital Wallet,1,34.05,2387.92,6.4,3,3,1,No
CUST203786,8,One Year,Premium,Credit Card,1,96.58,717.01,102.6,3,4,2,No
CUST203787,48,Two Year,Standard,Digital Wallet,1,55.49,2479.6,77.9,1,5,2,No
CUST203788,16,Month-to-Month,Premium,Credit Card,1,87.9,1399.42,69.5,1,4,1,Yes
CUST203789,33,Month-to-Month,Basic,Digital Wallet,0,16.97,555.71,27.1,1,3,0,No
CUST203790,32,Month-to-Month,Basic,Credit Card,0,31.52,993.06,22.7,3,3,1,No
CUST203791,20,Month-to-Month,Basic,Credit Card,0,28.4,545.55,51.1,4,3,0,Yes
CUST203792,23,Month-to-Month,Basic,Mailed Check,1,22.56,495.38,2.0,0,4,1,No
CUST203793,6,Month-to-Month,Premium,Mailed Check,0,95.88,551.84,95.0,1,3,3,Yes
CUST203794,27,Month-to-Month,Standard,Mailed Check,0,47.09,1249.32,64.5,2,2,0,No
CUST203795,28,Month-to-Month,Basic,Credit Card,0,25.44,679.23,39.4,1,5,3,No
CUST203796,15,Month-to-Month,Premium,Bank Transfer,0,98.01,1433.56,92.0,1,2,2,No
CUST203797,52,Month-to-Month,Premium,Digital Wallet,1,101.25,5177.39,78.5,3,3,1,Yes
CUST203798,4,Two Year,Standard,Bank Transfer,0,50.94,194.45,54.5,2,4,0,No
CUST203799,37,Month-to-Month,Standard,Digital Wallet,0,39.77,1361.77,44.5,5,5,1,No
CUST203800,26,Month-to-Month,Premium,Mailed Check,1,96.86,2360.05,103.5,1,4,2,No
CUST203801,33,Month-to-Month,Standard,Credit Card,1,53.1,1636.41,56.0,1,2,3,No
CUST203802,32,One Year,Standard,Digital Wallet,1,51.9,1546.86,60.2,0,3,2,No
CUST203803,71,Month-to-Month,Basic,Credit Card,0,22.22,1532.25,24.9,2,4,0,No
CUST203804,31,Month-to-Month,Standard,Digital Wallet,1,48.73,1436.89,67.6,1,5,2,No
CUST203805,33,One Year,Basic,Mailed Check,1,39.18,1271.86,41.6,2,3,6,No
CUST203806,14,Month-to-Month,Basic,Bank Transfer,1,21.57,295.06,15.1,1,3,0,No
CUST203807,18,Month-to-Month,Basic,Digital Wallet,0,25.39,443.16,30.4,0,2,1,No
CUST203808,36,Two Year,Standard,Bank Transfer,0,48.16,1655.09,31.2,0,3,2,No
CUST203809,56,One Year,Standard,Credit Card,1,55.07,2918.7,53.5,1,5,0,Yes
CUST203810,43,Month-to-Month,Standard,Credit Card,0,58.64,2391.81,60.3,0,4,3,Yes
CUST203811,72,Month-to-Month,Standard,Credit Card,1,40.31,2779.18,47.7,3,4,1,No
CUST203812,26,Two Year,Standard,Bank Transfer,0,45.25,1107.74,62.4,5,3,1,No
CUST203813,28,Two Year,Premium,Digital Wallet,0,82.67,2131.22,87.5,1,2,1,Yes
CUST203814,28,One Year,Standard,Credit Card,0,59.45,1619.45,50.7,4,3,1,No
CUST203815,27,Month-to-Month,Basic,Credit Card,1,23.36,628.21,2.5,0,5,0,No
CUST203816,4,One Year,Standard,Mailed Check,1,49.56,187.91,83.5,0,3,0,No
CUST203817,41,One Year,Premium,Mailed Check,0,91.91,3718.36,114.5,0,4,2,No
CUST203818,33,Month-to-Month,Standard,Digital Wallet,0,64.37,1984.99,55.7,1,4,1,No
CUST203819,72,Two Year,Premium,Credit Card,0,93.26,6527.11,112.2,2,2,0,No
CUST203820,11,One Year,Standard,Bank Transfer,1,47.76,495.6,55.3,0,4,0,No
CUST203821,32,Month-to-Month,Basic,Bank Transfer,1,22.68,699.19,28.5,3,5,1,No
CUST203822,11,Month-to-Month,Basic,Credit Card,1,41.19,427.51,40.9,1,3,1,No
CUST203823,12,Two Year,Basic,Digital Wallet,0,28.43,340.49,37.2,2,3,0,Yes
CUST203824,8,Two Year,Standard,Bank Transfer,0,69.42,517.43,44.9,1,4,1,No
CUST203825,12,Two Year,Basic,Credit Card,0,24.13,285.56,26.2,0,3,5,No
CUST203826,18,Month-to-Month,Basic,Credit Card,0,17.29,299.96,22.5,2,2,2,No
CUST203827,27,Month-to-Month,Standard,Digital Wallet,0,50.48,1310.01,44.8,1,5,2,No
CUST203828,33,One Year,Standard,Digital Wallet,1,47.76,1565.28,59.8,3,4,1,No
CUST203829,12,Month-to-Month,Premium,Digital Wallet,0,101.63,1192.54,78.9,1,4,2,No
CUST203830,31,Two Year,Basic,Digital Wallet,0,18.75,575.05,41.8,2,4,2,No
CUST203831,40,Month-to-Month,Premium,Digital Wallet,0,95.75,3765.11,92.2,3,4,2,No
CUST203832,28,One Year,Basic,Credit Card,1,21.4,599.19,10.4,0,3,2,No
CUST203833,13,One Year,Standard,Bank Transfer,1,58.75,706.98,50.7,2,4,3,No
CUST203834,42,Month-to-Month,Standard,Digital Wallet,1,52.93,2223.06,66.2,2,4,2,Yes
CUST203835,19,Two Year,Basic,Credit Card,1,37.35,665.4,35.4,2,4,0,No
CUST203836,15,Month-to-Month,Premium,Credit Card,0,95.03,1342.6,100.3,1,5,2,Yes
CUST203837,52,Month-to-Month,Premium,Bank Transfer,1,106.93,5213.73,104.7,2,2,1,Yes
CUST203838,72,Month-to-Month,Premium,Digital Wallet,0,88.8,6121.72,91.1,1,4,1,No
CUST203839,72,One Year,Standard,Credit Card,0,63.25,4328.33,60.7,3,3,1,Yes
CUST203840,72,One Year,Basic,Credit Card,1,20.55,1408.6,28.4,0,4,2,No
CUST203841,36,Month-to-Month,Premium,Bank Transfer,1,96.9,3418.67,92.2,3,5,3,No
CUST203842,28,Month-to-Month,Standard,Digital Wallet,1,55.75,1512.24,45.0,2,4,3,No
CUST203843,25,Month-to-Month,Basic,Credit Card,1,25.98,609.35,34.1,0,2,3,No
CUST203844,34,Month-to-Month,Basic,Credit Card,0,29.5,961.08,3.4,0,3,0,No
CUST203845,26,Month-to-Month,Basic,Digital Wallet,1,23.71,609.0,24.1,3,3,0,Yes
CUST203846,57,Month-to-Month,Standard,Credit Card,1,71.97,4048.4,35.0,1,2,1,No
CUST203847,29,Month-to-Month,Standard,Credit Card,0,57.07,1593.06,54.2,0,4,0,Yes
CUST203848,72,Two Year,Standard,Mailed Check,0,50.58,3440.37,40.2,0,3,2,No
CUST203849,7,One Year,Premium,Credit Card,0,99.73,698.08,93.5,1,2,3,Yes
CUST203850,72,Month-to-Month,Basic,Bank Transfer,1,19.49,1302.8,22.9,0,3,1,No
CUST203851,4,Two Year,Standard,Credit Card,0,58.06,214.01,56.2,1,3,1,Yes
CUST203852,21,Two Year,Basic,Credit Card,1,15.64,317.43,39.9,0,4,1,No
CUST203853,38,One Year,Basic,Bank Transfer,0,25.6,927.77,54.6,0,4,1,No
CUST203854,12,Month-to-Month,Premium,Digital Wallet,1,97.19,1129.31,77.2,1,4,0,No
CUST203855,72,Two Year,Basic,Mailed Check,0,25.63,1705.77,24.3,0,4,0,No
CUST203856,40,One Year,Basic,Credit Card,1,25.53,939.55,41.1,1,2,0,Yes
CUST203857,7,One Year,Standard,Mailed Check,1,56.83,368.26,34.7,1,4,0,No
CUST203858,22,Month-to-Month,Premium,Credit Card,0,105.28,2232.4,88.9,1,4,0,Yes
CUST203859,61,Month-to-Month,Premium,Digital Wallet,1,91.84,5318.81,109.4,1,3,0,No
CUST203860,72,Month-to-Month,Standard,Digital Wallet,0,60.52,4331.19,67.4,1,4,1,No
CUST203861,11,Month-to-Month,Standard,Digital Wallet,1,61.61,627.22,55.0,2,4,2,No
CUST203862,16,Month-to-Month,Standard,Digital Wallet,0,56.09,881.21,59.0,0,3,1,Yes
CUST203863,24,Month-to-Month,Premium,Bank Transfer,1,99.57,2347.73,75.3,1,3,0,Yes
CUST203864,27,One Year,Standard,Bank Transfer,0,56.87,1436.84,45.9,3,2,1,Yes
CUST203865,23,Month-to-Month,Standard,Credit Card,1,51.47,1089.54,86.5,2,3,2,Yes
CUST203866,53,Month-to-Month,Basic,Bank Transfer,1,15.0,783.57,19.2,1,5,0,No
CUST203867,12,Month-to-Month,Premium,Digital Wallet,1,92.3,1065.13,88.9,2,4,1,No
CUST203868,15,One Year,Standard,Bank Transfer,1,58.17,870.58,43.9,2,3,1,No
CUST203869,27,Month-to-Month,Basic,Credit Card,1,27.57,740.86,40.6,1,3,1,No
CUST203870,38,Month-to-Month,Basic,Digital Wallet,1,23.69,893.75,25.6,2,4,3,No
CUST203871,24,Month-to-Month,Standard,Credit Card,1,42.86,989.37,52.4,1,4,0,No
CUST203872,19,Month-to-Month,Standard,Mailed Check,1,60.05,1118.03,40.8,0,5,0,No
CUST203873,32,Two Year,Basic,Credit Card,0,28.74,852.95,21.8,1,3,1,No
CUST203874,56,Month-to-Month,Standard,Digital Wallet,0,43.89,2338.84,60.1,1,3,1,Yes
CUST203875,9,Two Year,Standard,Digital Wallet,1,60.11,528.04,39.5,1,5,3,No
CUST203876,20,Month-to-Month,Standard,Digital Wallet,1,56.63,1056.06,44.4,1,4,1,Yes
CUST203877,16,Two Year,Standard,Digital Wallet,1,64.97,999.34,62.2,1,2,0,Yes
CUST203878,72,Month-to-Month,Standard,Digital Wallet,0,57.91,4129.01,72.9,3,3,1,No
CUST203879,41,Month-to-Month,Premium,Credit Card,1,88.95,3639.98,73.9,0,4,1,No
CUST203880,11,Month-to-Month,Basic,Digital Wallet,0,32.02,324.72,52.2,3,3,1,Yes
CUST203881,12,One Year,Premium,Bank Transfer,0,83.65,973.54,113.1,1,3,2,No
CUST203882,22,Month-to-Month,Standard,Bank Transfer,1,59.96,1309.08,57.9,0,4,2,No
CUST203883,35,One Year,Basic,Credit Card,1,25.09,872.11,19.1,1,2,0,No
CUST203884,63,Month-to-Month,Premium,Credit Card,1,88.26,5120.53,100.8,1,2,2,No
CUST203885,14,Month-to-Month,Basic,Credit Card,1,34.26,456.6,2.0,1,3,3,No
CUST203886,37,Two Year,Basic,Digital Wallet,0,23.03,787.28,19.7,3,4,1,No
CUST203887,25,One Year,Premium,Credit Card,1,99.85,2333.34,86.1,1,4,0,No
CUST203888,21,One Year,Standard,Digital Wallet,0,51.13,1019.97,57.5,1,4,2,No
CUST203889,9,Two Year,Basic,Credit Card,0,25.15,225.0,47.8,2,3,0,No
CUST203890,50,Two Year,Basic,Bank Transfer,1,17.83,887.02,27.2,1,5,2,No
CUST203891,12,Month-to-Month,Standard,Digital Wallet,1,58.85,649.83,40.5,1,3,1,Yes
CUST203892,37,Month-to-Month,Standard,Credit Card,1,51.8,1834.18,35.8,1,2,0,No
CUST203893,51,Month-to-Month,Standard,Digital Wallet,0,54.08,2739.0,19.5,3,2,2,Yes
CUST203894,63,Two Year,Standard,Mailed Check,1,58.71,3629.89,58.5,5,2,1,Yes
CUST203895,61,Month-to-Month,Basic,Credit Card,0,25.53,1469.21,6.1,2,2,1,No
CUST203896,29,One Year,Premium,Credit Card,0,87.9,2438.85,100.8,1,4,0,No
CUST203897,13,Month-to-Month,Standard,Credit Card,1,56.64,735.49,60.1,1,3,1,Yes
CUST203898,43,Month-to-Month,Standard,Credit Card,0,56.82,2337.81,67.8,2,2,0,No
