Customer_ID,Tenure_Months,Contract_Type,Service_Tier,Payment_Method,Autopay_Enrolled,Monthly_Charges,Total_Charges,Avg_Monthly_Usage_GB,Num_Support_Tickets,Satisfaction_Score,Num_Addon_Services,Churn,Expected_Lifetime_Months,Projected_CLV,Cluster,Customer_Segment,Churn_Risk_Score,Churn_Risk_Tier,Retention_Priority
CUST203598,70,Month-to-Month,Basic,Mailed Check,0,23.37,1554.37,11.7,0,4,0,Yes,18,420.66,2,Low Engagement,11.8,Low,Standard
CUST203599,41,Two Year,Basic,Credit Card,1,21.39,862.11,32.8,2,3,2,No,52,1112.28,2,Low Engagement,7.7,Low,Standard
CUST203600,29,Month-to-Month,Basic,Credit Card,0,17.91,509.06,21.8,2,5,2,Yes,18,322.38,0,Loyal Steady,17.7,Low,Standard
CUST203601,61,One Year,Basic,Bank Transfer,0,31.48,1792.15,16.9,2,4,0,No,34,1070.32,2,Low Engagement,6.4,Low,Standard
CUST203602,13,Month-to-Month,Premium,Digital Wallet,1,101.07,1252.39,57.7,0,3,3,Yes,18,1819.26,1,Champions,35.5,Medium,Standard
CUST203603,25,Month-to-Month,Standard,Digital Wallet,1,54.39,1295.9,59.5,0,4,5,No,18,979.02,0,Loyal Steady,12.6,Low,Standard
CUST203604,14,One Year,Basic,Digital Wallet,1,30.54,413.16,59.0,1,3,3,No,34,1038.36,3,At Risk,12.3,Low,Standard
CUST203605,16,Month-to-Month,Premium,Credit Card,0,101.6,1595.34,80.8,2,5,3,Yes,18,1828.8,1,Champions,30.5,Medium,Standard
CUST203606,11,Two Year,Standard,Credit Card,1,52.15,569.92,70.0,2,4,4,No,52,2711.8,0,Loyal Steady,9.7,Low,Standard
CUST203607,21,Two Year,Standard,Credit Card,1,59.12,1180.52,82.0,0,3,1,No,52,3074.24,3,At Risk,11.3,Low,Standard
CUST203608,14,Month-to-Month,Premium,Credit Card,1,84.39,1173.07,93.4,0,3,0,Yes,18,1519.02,1,Champions,48.0,High,Standard
CUST203609,68,Month-to-Month,Premium,Mailed Check,1,86.52,5454.79,128.3,2,3,1,No,18,1557.36,1,Champions,33.9,Medium,Standard
CUST203610,18,Month-to-Month,Standard,Credit Card,0,54.33,913.04,45.2,1,4,1,No,18,977.94,0,Loyal Steady,36.1,Medium,Standard
CUST203611,72,Month-to-Month,Basic,Mailed Check,1,26.53,1853.68,29.0,2,5,1,Yes,18,477.54,2,Low Engagement,8.1,Low,Standard
CUST203612,33,One Year,Premium,Bank Transfer,0,99.04,3102.36,86.9,1,3,1,No,34,3367.36,1,Champions,21.0,Low,Standard
CUST203613,19,Month-to-Month,Standard,Bank Transfer,0,52.6,995.77,59.1,2,2,5,Yes,18,946.8,3,At Risk,51.2,High,Standard
CUST203614,33,Two Year,Standard,Digital Wallet,1,60.0,1834.9,64.3,2,3,3,No,52,3120.0,3,At Risk,10.9,Low,Standard
CUST203615,32,Month-to-Month,Premium,Bank Transfer,0,94.38,2908.99,118.2,1,4,2,No,18,1698.84,1,Champions,31.1,Medium,Standard
CUST203616,54,Month-to-Month,Basic,Bank Transfer,0,24.12,1264.34,22.8,3,4,1,No,18,434.16,2,Low Engagement,22.6,Low,Standard
CUST203617,14,Month-to-Month,Standard,Credit Card,0,55.6,743.38,65.6,2,3,1,Yes,18,1000.8,3,At Risk,58.6,High,Standard
CUST203618,20,Month-to-Month,Standard,Digital Wallet,1,56.3,1124.85,44.6,2,3,1,No,18,1013.4,3,At Risk,48.0,High,Standard
CUST203619,69,One Year,Premium,Credit Card,0,97.0,6440.16,103.1,3,3,1,No,34,3298.0,1,Champions,16.4,Low,Standard
CUST203620,13,Month-to-Month,Basic,Bank Transfer,1,29.33,367.19,33.6,2,3,0,No,18,527.94,3,At Risk,47.7,High,Standard
CUST203621,13,Two Year,Premium,Credit Card,0,95.31,1207.87,92.9,3,4,2,No,52,4956.12,1,Champions,24.4,Medium,Standard
CUST203622,66,One Year,Standard,Bank Transfer,1,57.46,3572.32,28.2,0,5,2,No,34,1953.64,2,Low Engagement,1.5,Low,Standard
CUST203623,18,Month-to-Month,Basic,Mailed Check,1,22.67,395.01,39.1,1,4,0,No,18,408.06,0,Loyal Steady,34.3,Medium,Standard
CUST203624,24,Month-to-Month,Standard,Credit Card,0,57.62,1347.82,56.8,1,3,0,Yes,18,1037.16,3,At Risk,48.9,High,Standard
CUST203625,41,One Year,Premium,Digital Wallet,1,97.42,3856.76,101.8,0,5,1,No,34,3312.28,1,Champions,4.5,Low,Standard
CUST203626,20,Two Year,Basic,Mailed Check,1,29.4,548.49,9.6,1,5,1,No,52,1528.8,0,Loyal Steady,5.8,Low,Standard
CUST203627,16,Month-to-Month,Premium,Credit Card,1,92.75,1439.85,78.8,2,3,0,Yes,18,1669.5,1,Champions,60.2,High,Standard
CUST203628,72,Month-to-Month,Premium,Credit Card,1,91.17,6318.51,83.9,2,2,1,No,18,1641.06,1,Champions,34.0,Medium,Standard
CUST203629,28,Two Year,Basic,Credit Card,1,25.31,670.22,21.7,2,3,0,No,52,1316.12,3,At Risk,13.6,Low,Standard
CUST203630,18,One Year,Premium,Digital Wallet,0,95.52,1645.38,96.1,1,4,1,No,34,3247.68,1,Champions,20.0,Low,Standard
CUST203631,7,Month-to-Month,Standard,Digital Wallet,1,52.7,348.83,46.7,4,2,0,Yes,18,948.6,3,At Risk,82.0,Very High,Standard
CUST203632,23,Month-to-Month,Basic,Digital Wallet,0,24.03,517.82,19.8,1,3,1,No,18,432.54,3,At Risk,38.4,Medium,Standard
CUST203633,20,Month-to-Month,Standard,Digital Wallet,1,60.69,1144.06,61.8,3,3,0,Yes,18,1092.42,3,At Risk,59.6,High,Standard
CUST203634,33,Two Year,Standard,Bank Transfer,0,49.11,1603.89,35.0,1,2,1,No,52,2553.72,3,At Risk,21.0,Low,Standard
CUST203635,26,Month-to-Month,Standard,Credit Card,1,56.97,1474.21,60.8,2,4,0,No,18,1025.46,0,Loyal Steady,35.6,Medium,Standard
CUST203636,14,One Year,Standard,Bank Transfer,0,46.41,614.38,39.8,3,4,1,No,34,1577.94,0,Loyal Steady,26.7,Medium,Standard
CUST203637,18,Month-to-Month,Standard,Mailed Check,1,58.17,1017.93,55.5,2,3,2,No,18,1047.06,3,At Risk,52.8,High,Standard
CUST203638,68,One Year,Premium,Credit Card,1,94.64,5927.29,99.8,3,4,0,No,34,3217.76,1,Champions,9.7,Low,Standard
CUST203639,16,Month-to-Month,Standard,Digital Wallet,1,54.12,862.01,40.2,7,2,0,Yes,18,974.16,3,At Risk,89.6,Very High,Standard
CUST203640,38,One Year,Basic,Credit Card,0,22.6,853.24,31.8,0,4,2,No,34,768.4,0,Loyal Steady,4.9,Low,Standard
CUST203641,29,Month-to-Month,Basic,Credit Card,1,26.6,752.59,45.2,1,4,1,Yes,18,478.8,0,Loyal Steady,19.2,Low,Standard
CUST203642,37,Two Year,Standard,Credit Card,0,51.69,1795.63,33.6,2,5,1,No,52,2687.88,0,Loyal Steady,6.6,Low,Standard
CUST203643,40,Two Year,Standard,Mailed Check,0,54.85,2059.17,47.1,1,3,0,Yes,52,2852.2,2,Low Engagement,18.3,Low,Standard
CUST203644,13,Month-to-Month,Premium,Credit Card,1,88.95,1093.86,88.5,2,3,2,Yes,18,1601.1,1,Champions,54.4,High,Standard
CUST203645,37,Month-to-Month,Basic,Digital Wallet,1,25.88,946.1,64.1,1,3,3,No,18,465.84,3,At Risk,19.7,Low,Standard
CUST203646,21,One Year,Standard,Digital Wallet,0,54.94,1147.33,62.6,2,3,1,No,34,1867.96,3,At Risk,28.5,Medium,Standard
CUST203647,12,Month-to-Month,Basic,Credit Card,0,30.95,369.39,12.5,2,3,0,No,18,557.1,3,At Risk,55.0,High,Standard
CUST203648,20,Month-to-Month,Premium,Credit Card,1,95.66,1887.84,99.2,0,3,4,No,18,1721.88,1,Champions,28.5,Medium,Standard
CUST203649,19,One Year,Standard,Bank Transfer,1,50.52,914.86,36.7,2,3,1,No,34,1717.68,3,At Risk,22.7,Low,Standard
CUST203650,18,Month-to-Month,Basic,Mailed Check,1,27.68,483.72,25.5,1,4,1,No,18,498.24,0,Loyal Steady,30.1,Medium,Standard
CUST203651,10,One Year,Standard,Digital Wallet,1,59.66,575.43,66.0,1,5,0,No,34,2028.44,0,Loyal Steady,11.2,Low,Standard
CUST203652,18,Month-to-Month,Standard,Bank Transfer,0,50.68,858.14,49.9,0,3,2,Yes,18,912.24,3,At Risk,37.3,Medium,Standard
CUST203653,47,Two Year,Premium,Mailed Check,0,96.55,4500.04,109.6,2,2,2,No,52,5020.6,1,Champions,28.4,Medium,Standard
CUST203654,43,One Year,Standard,Digital Wallet,1,47.79,1984.99,65.0,2,3,2,No,34,1624.86,2,Low Engagement,12.8,Low,Standard
CUST203655,59,Month-to-Month,Premium,Digital Wallet,1,81.39,4751.25,96.1,2,3,2,No,18,1465.02,1,Champions,28.4,Medium,Standard
CUST203656,23,One Year,Premium,Credit Card,1,96.47,2186.71,66.9,2,3,1,No,34,3279.98,1,Champions,25.3,Medium,Standard
CUST203657,6,Two Year,Basic,Credit Card,1,34.24,190.16,24.1,1,3,0,Yes,52,1780.48,3,At Risk,16.9,Low,Standard
CUST203658,34,Month-to-Month,Basic,Credit Card,1,25.48,835.04,40.5,2,4,1,Yes,18,458.64,0,Loyal Steady,21.8,Low,Standard
CUST203659,23,Two Year,Basic,Credit Card,1,27.09,616.99,4.5,1,3,3,Yes,52,1408.68,3,At Risk,7.3,Low,Standard
CUST203660,15,Two Year,Standard,Mailed Check,0,44.0,650.1,70.0,3,3,1,No,52,2288.0,3,At Risk,40.4,Medium,Standard
CUST203661,14,Two Year,Standard,Bank Transfer,1,59.45,774.43,62.3,2,3,0,Yes,52,3091.4,3,At Risk,23.8,Low,Standard
CUST203662,7,Month-to-Month,Basic,Digital Wallet,0,27.23,187.35,17.9,0,4,3,No,18,490.14,0,Loyal Steady,23.0,Low,Standard
CUST203663,12,Month-to-Month,Standard,Bank Transfer,0,68.21,794.88,23.7,0,4,0,Yes,18,1227.78,0,Loyal Steady,35.3,Medium,Standard
CUST203664,50,Month-to-Month,Basic,Bank Transfer,0,20.91,1003.47,28.9,3,3,3,No,18,376.38,2,Low Engagement,28.0,Medium,Standard
CUST203665,11,One Year,Basic,Credit Card,0,27.58,294.03,52.9,1,3,1,No,34,937.72,3,At Risk,21.3,Low,Standard
CUST203666,18,Month-to-Month,Premium,Credit Card,1,85.68,1454.99,93.3,0,5,1,No,18,1542.24,1,Champions,20.4,Low,Standard
CUST203667,13,Month-to-Month,Basic,Digital Wallet,1,28.2,345.5,34.6,1,4,1,No,18,507.6,0,Loyal Steady,26.8,Medium,Standard
CUST203668,46,Month-to-Month,Basic,Digital Wallet,0,21.91,988.06,31.2,0,3,1,No,18,394.38,2,Low Engagement,20.9,Low,Standard
CUST203669,47,Two Year,Standard,Credit Card,1,53.25,2332.68,72.3,5,3,0,No,52,2769.0,2,Low Engagement,25.0,Medium,Standard
CUST203670,15,Two Year,Premium,Credit Card,1,96.68,1375.25,83.0,2,4,0,No,52,5027.36,1,Champions,19.2,Low,Standard
CUST203671,50,Month-to-Month,Standard,Credit Card,1,52.08,2433.21,42.4,0,2,2,No,18,937.44,2,Low Engagement,24.6,Medium,Standard
CUST203672,40,One Year,Basic,Digital Wallet,0,25.4,942.5,31.3,0,4,1,No,34,863.6,0,Loyal Steady,5.6,Low,Standard
CUST203673,10,One Year,Premium,Digital Wallet,0,97.53,953.07,108.1,3,2,2,Yes,34,3316.02,1,Champions,56.3,High,Priority Save
CUST203674,6,Month-to-Month,Basic,Digital Wallet,1,35.62,205.69,8.2,3,4,0,No,18,641.16,0,Loyal Steady,46.9,High,Standard
CUST203675,44,Month-to-Month,Premium,Digital Wallet,0,83.45,3494.05,71.6,0,4,0,No,18,1502.1,1,Champions,26.1,Medium,Standard
CUST203676,11,Month-to-Month,Standard,Bank Transfer,1,50.78,544.39,43.4,2,4,2,No,18,914.04,0,Loyal Steady,36.4,Medium,Standard
CUST203677,15,One Year,Basic,Credit Card,1,17.97,259.9,47.5,2,4,1,No,34,610.98,0,Loyal Steady,13.1,Low,Standard
CUST203678,8,Month-to-Month,Basic,Credit Card,1,23.78,182.65,29.8,1,3,0,No,18,428.04,3,At Risk,44.0,High,Standard
CUST203679,72,Month-to-Month,Premium,Digital Wallet,1,92.37,6392.92,94.5,1,4,1,No,18,1662.66,1,Champions,12.9,Low,Standard
CUST203680,36,Month-to-Month,Basic,Bank Transfer,0,15.0,536.19,20.7,1,3,0,No,18,270.0,3,At Risk,34.0,Medium,Standard
CUST203681,40,Month-to-Month,Basic,Credit Card,1,32.9,1211.42,20.9,1,4,1,No,18,592.2,0,Loyal Steady,14.7,Low,Standard
CUST203682,15,One Year,Premium,Digital Wallet,1,89.74,1289.6,91.7,2,4,1,Yes,34,3051.16,1,Champions,21.5,Low,Standard
CUST203683,21,Month-to-Month,Standard,Digital Wallet,1,62.96,1261.09,35.8,1,4,2,Yes,18,1133.28,0,Loyal Steady,25.1,Medium,Standard
CUST203684,63,Month-to-Month,Premium,Bank Transfer,0,104.6,6555.51,105.7,1,4,1,No,18,1882.8,1,Champions,18.9,Low,Standard
CUST203685,72,One Year,Basic,Credit Card,1,35.3,2458.59,43.4,1,3,3,No,34,1200.2,2,Low Engagement,2.9,Low,Standard
CUST203686,33,Month-to-Month,Premium,Bank Transfer,0,101.99,3240.09,97.5,4,3,3,No,18,1835.82,1,Champions,58.6,High,Standard
CUST203687,6,One Year,Standard,Credit Card,1,52.12,298.21,71.9,3,5,0,No,34,1772.08,0,Loyal Steady,19.8,Low,Standard
CUST203688,21,Month-to-Month,Standard,Bank Transfer,1,52.22,1088.75,39.6,0,4,0,No,18,939.96,0,Loyal Steady,25.6,Medium,Standard
CUST203689,45,Month-to-Month,Basic,Mailed Check,1,29.48,1298.37,38.6,2,5,1,No,18,530.64,0,Loyal Steady,15.0,Low,Standard
CUST203690,12,One Year,Standard,Digital Wallet,1,62.19,698.21,74.9,2,3,2,No,34,2114.46,3,At Risk,24.1,Low,Standard
CUST203691,26,Month-to-Month,Premium,Credit Card,1,93.24,2345.15,55.6,0,3,4,No,18,1678.32,1,Champions,24.6,Medium,Standard
CUST203692,8,Two Year,Basic,Credit Card,0,26.76,208.11,2.0,2,3,4,No,52,1391.52,3,At Risk,14.9,Low,Standard
CUST203693,32,Two Year,Standard,Digital Wallet,1,55.62,1767.67,80.5,0,4,0,No,52,2892.24,0,Loyal Steady,6.7,Low,Standard
CUST203694,61,Month-to-Month,Basic,Digital Wallet,0,17.92,1015.85,33.2,0,2,0,Yes,18,322.56,2,Low Engagement,26.3,Medium,Standard
CUST203695,72,Month-to-Month,Basic,Bank Transfer,0,17.49,1161.0,31.6,1,5,2,No,18,314.82,2,Low Engagement,5.1,Low,Standard
CUST203696,72,One Year,Standard,Credit Card,1,51.47,3600.72,42.3,1,1,1,No,34,1749.98,2,Low Engagement,13.6,Low,Standard
CUST203697,17,Month-to-Month,Standard,Mailed Check,1,57.72,919.57,62.5,3,3,5,Yes,18,1038.96,3,At Risk,48.4,High,Standard
CUST203698,26,Month-to-Month,Standard,Digital Wallet,0,44.86,1164.85,66.5,0,2,1,No,18,807.48,3,At Risk,50.7,High,Standard
CUST203699,71,Month-to-Month,Basic,Digital Wallet,0,18.94,1320.18,31.8,1,4,2,No,18,340.92,2,Low Engagement,8.8,Low,Standard
CUST203700,32,Month-to-Month,Basic,Digital Wallet,1,37.16,1181.94,38.1,0,4,0,No,18,668.88,0,Loyal Steady,16.4,Low,Standard
CUST203701,39,One Year,Premium,Bank Transfer,0,92.68,3477.13,102.3,0,5,0,No,34,3151.12,1,Champions,7.0,Low,Standard
CUST203702,27,One Year,Premium,Digital Wallet,0,106.91,2694.34,88.5,2,4,0,No,34,3634.94,1,Champions,23.4,Low,Standard
CUST203703,48,Month-to-Month,Standard,Credit Card,1,55.45,2555.18,40.4,1,2,2,Yes,18,998.1,2,Low Engagement,31.2,Medium,Standard
CUST203704,13,Two Year,Premium,Bank Transfer,1,101.63,1236.24,83.2,1,2,1,No,52,5284.76,1,Champions,29.8,Medium,Standard
CUST203705,29,Month-to-Month,Basic,Digital Wallet,0,26.97,731.5,34.5,0,4,1,No,18,485.46,0,Loyal Steady,19.6,Low,Standard
CUST203706,5,Month-to-Month,Standard,Digital Wallet,0,60.46,282.06,56.8,2,5,2,Yes,18,1088.28,0,Loyal Steady,35.9,Medium,Standard
CUST203707,30,One Year,Standard,Digital Wallet,0,58.69,1636.57,66.0,1,3,1,Yes,34,1995.46,3,At Risk,19.1,Low,Standard
CUST203708,11,Month-to-Month,Standard,Bank Transfer,1,57.47,626.9,52.0,1,2,1,Yes,18,1034.46,3,At Risk,58.0,High,Standard
CUST203709,25,One Year,Basic,Credit Card,1,23.25,555.63,30.6,3,3,1,No,34,790.5,3,At Risk,20.0,Low,Standard
CUST203710,35,Month-to-Month,Basic,Bank Transfer,0,17.82,608.71,43.6,3,2,0,Yes,18,320.76,3,At Risk,61.5,High,Standard
CUST203711,72,One Year,Premium,Digital Wallet,1,99.63,6685.33,133.6,2,4,2,No,34,3387.42,1,Champions,5.3,Low,Standard
CUST203712,4,Month-to-Month,Basic,Bank Transfer,1,22.97,89.32,8.5,2,2,1,Yes,18,413.46,3,At Risk,61.2,High,Standard
CUST203713,26,Month-to-Month,Standard,Bank Transfer,1,52.33,1293.32,55.9,2,3,1,No,18,941.94,3,At Risk,43.6,Medium,Standard
CUST203714,13,Month-to-Month,Standard,Bank Transfer,1,51.16,620.7,60.9,1,3,1,Yes,18,920.88,3,At Risk,44.8,High,Standard
CUST203715,51,One Year,Basic,Credit Card,1,36.27,1724.52,31.6,0,4,3,No,34,1233.18,2,Low Engagement,2.2,Low,Standard
CUST203716,32,Month-to-Month,Basic,Mailed Check,1,24.44,760.81,16.0,1,4,0,No,18,439.92,0,Loyal Steady,26.2,Medium,Standard
CUST203717,8,Two Year,Standard,Digital Wallet,1,68.41,522.27,53.4,2,3,1,No,52,3557.32,3,At Risk,23.8,Low,Standard
CUST203718,4,Month-to-Month,Basic,Mailed Check,1,25.09,97.01,12.4,1,3,0,No,18,451.62,3,At Risk,54.3,High,Standard
CUST203719,64,Month-to-Month,Premium,Bank Transfer,1,99.38,6041.85,74.3,0,4,4,No,18,1788.84,1,Champions,7.0,Low,Standard
CUST203720,57,Month-to-Month,Basic,Digital Wallet,1,26.39,1417.57,25.8,0,3,0,No,18,475.02,2,Low Engagement,14.8,Low,Standard
CUST203721,47,Month-to-Month,Standard,Bank Transfer,1,58.36,2646.46,44.6,2,3,0,No,18,1050.48,2,Low Engagement,34.3,Medium,Standard
CUST203722,11,Month-to-Month,Basic,Bank Transfer,0,28.53,292.12,34.8,1,4,3,No,18,513.54,0,Loyal Steady,26.0,Medium,Standard
CUST203723,43,One Year,Standard,Bank Transfer,0,48.14,2061.05,50.0,1,4,1,No,34,1636.76,2,Low Engagement,8.9,Low,Standard
CUST203724,17,One Year,Premium,Digital Wallet,1,92.87,1466.55,102.2,2,3,1,No,34,3157.58,1,Champions,30.2,Medium,Standard
CUST203725,28,One Year,Premium,Digital Wallet,0,91.37,2365.76,101.8,1,3,0,Yes,34,3106.58,1,Champions,27.9,Medium,Standard
CUST203726,17,Two Year,Premium,Digital Wallet,1,102.54,1607.27,97.1,3,3,1,No,52,5332.08,1,Champions,30.6,Medium,Standard
CUST203727,65,One Year,Standard,Credit Card,0,55.08,3327.01,69.7,0,3,0,No,34,1872.72,2,Low Engagement,7.7,Low,Standard
CUST203728,21,Month-to-Month,Standard,Digital Wallet,1,52.89,1034.12,63.7,1,4,2,No,18,952.02,0,Loyal Steady,26.2,Medium,Standard
CUST203729,36,Month-to-Month,Premium,Credit Card,1,99.51,3439.82,113.6,1,4,0,No,18,1791.18,1,Champions,29.7,Medium,Standard
CUST203730,31,Month-to-Month,Basic,Digital Wallet,1,21.81,627.72,2.0,2,4,3,No,18,392.58,0,Loyal Steady,17.8,Low,Standard
CUST203731,18,Month-to-Month,Standard,Digital Wallet,0,50.98,865.66,71.9,2,3,2,No,18,917.64,3,At Risk,53.4,High,Standard
CUST203732,18,Month-to-Month,Standard,Bank Transfer,1,51.55,908.92,76.5,1,4,0,No,18,927.9,0,Loyal Steady,34.2,Medium,Standard
CUST203733,23,Month-to-Month,Standard,Credit Card,1,57.9,1304.59,30.2,0,4,2,Yes,18,1042.2,0,Loyal Steady,18.7,Low,Standard
CUST203734,24,One Year,Standard,Mailed Check,1,57.48,1281.64,43.0,4,4,0,No,34,1954.32,0,Loyal Steady,31.6,Medium,Standard
CUST203735,43,Month-to-Month,Basic,Credit Card,1,22.96,982.4,6.4,1,2,0,Yes,18,413.28,3,At Risk,34.2,Medium,Standard
CUST203736,34,Two Year,Standard,Bank Transfer,1,41.16,1317.79,57.8,0,4,0,No,52,2140.32,0,Loyal Steady,6.2,Low,Standard
CUST203737,62,One Year,Premium,Credit Card,0,97.11,5885.2,101.3,2,4,0,No,34,3301.74,1,Champions,11.1,Low,Standard
CUST203738,53,Month-to-Month,Standard,Digital Wallet,0,53.87,2677.37,47.4,0,3,2,No,18,969.66,2,Low Engagement,20.2,Low,Standard
CUST203739,13,Two Year,Premium,Credit Card,0,91.2,1136.71,109.0,5,1,0,Yes,52,4742.4,1,Champions,79.1,Very High,Priority Save
CUST203740,35,Month-to-Month,Standard,Mailed Check,0,64.47,2100.7,33.6,0,5,0,No,18,1160.46,0,Loyal Steady,20.9,Low,Standard
CUST203741,42,Month-to-Month,Standard,Credit Card,0,48.89,1982.93,48.2,0,5,1,No,18,880.02,0,Loyal Steady,12.3,Low,Standard
CUST203742,48,Month-to-Month,Standard,Mailed Check,1,57.91,2643.99,49.8,0,4,1,Yes,18,1042.38,2,Low Engagement,17.1,Low,Standard
CUST203743,43,Month-to-Month,Basic,Digital Wallet,0,22.37,921.84,23.8,0,3,1,No,18,402.66,2,Low Engagement,22.0,Low,Standard
CUST203744,52,One Year,Premium,Credit Card,0,95.27,4630.51,130.6,0,5,1,No,34,3239.18,1,Champions,4.6,Low,Standard
CUST203745,50,Month-to-Month,Basic,Credit Card,1,30.52,1433.82,12.4,2,4,0,Yes,18,549.36,2,Low Engagement,17.4,Low,Standard
CUST203746,48,Two Year,Standard,Credit Card,1,49.75,2311.08,44.0,1,2,0,No,52,2587.0,2,Low Engagement,14.1,Low,Standard
CUST203747,25,Month-to-Month,Basic,Digital Wallet,0,21.78,507.06,19.8,0,4,0,No,18,392.04,0,Loyal Steady,24.1,Low,Standard
CUST203748,21,Two Year,Premium,Digital Wallet,0,98.46,1968.53,129.6,2,2,3,No,52,5119.92,1,Champions,33.1,Medium,Standard
CUST203749,25,One Year,Basic,Digital Wallet,0,23.42,542.0,42.4,0,5,1,No,34,796.28,0,Loyal Steady,5.1,Low,Standard
CUST203750,33,Month-to-Month,Standard,Bank Transfer,0,53.33,1629.98,54.9,1,5,0,No,18,959.94,0,Loyal Steady,21.7,Low,Standard
CUST203751,17,Month-to-Month,Premium,Mailed Check,1,95.39,1564.16,80.4,3,3,2,No,18,1717.02,1,Champions,66.4,Very High,Standard
CUST203752,17,Month-to-Month,Basic,Bank Transfer,1,21.09,331.69,41.5,2,4,2,No,18,379.62,0,Loyal Steady,26.8,Medium,Standard
CUST203753,4,One Year,Standard,Bank Transfer,0,57.67,219.7,83.3,2,4,1,Yes,34,1960.78,0,Loyal Steady,26.5,Medium,Standard
CUST203754,52,Month-to-Month,Basic,Credit Card,1,29.26,1512.3,40.0,1,3,0,No,18,526.68,2,Low Engagement,20.4,Low,Standard
CUST203755,44,Two Year,Premium,Credit Card,0,89.23,3638.2,94.0,1,3,0,No,52,4639.96,1,Champions,16.2,Low,Standard
CUST203756,30,Month-to-Month,Premium,Digital Wallet,0,87.89,2495.32,117.0,3,1,0,No,18,1582.02,1,Champions,85.1,Very High,Standard
CUST203757,58,One Year,Premium,Credit Card,0,99.24,5385.04,93.3,1,4,1,No,34,3374.16,1,Champions,7.9,Low,Standard
CUST203758,31,Month-to-Month,Standard,Credit Card,1,69.24,2120.63,55.8,2,3,0,Yes,18,1246.32,3,At Risk,43.8,High,Standard
CUST203759,16,Month-to-Month,Premium,Bank Transfer,1,96.65,1440.94,104.6,2,3,2,No,18,1739.7,1,Champions,52.4,High,Standard
CUST203760,13,One Year,Standard,Digital Wallet,1,45.44,574.76,49.4,3,4,1,No,34,1544.96,0,Loyal Steady,22.9,Low,Standard
CUST203761,35,One Year,Basic,Digital Wallet,1,25.93,884.59,2.0,3,4,0,No,34,881.62,0,Loyal Steady,12.2,Low,Standard
CUST203762,72,Month-to-Month,Basic,Mailed Check,0,16.28,1149.23,39.8,2,4,0,No,18,293.04,2,Low Engagement,19.3,Low,Standard
CUST203763,16,Month-to-Month,Standard,Digital Wallet,0,51.74,789.35,50.0,0,4,2,Yes,18,931.32,0,Loyal Steady,28.4,Medium,Standard
CUST203764,4,Month-to-Month,Standard,Bank Transfer,1,54.63,205.39,65.7,2,3,2,Yes,18,983.34,3,At Risk,53.6,High,Standard
CUST203765,9,Month-to-Month,Basic,Mailed Check,1,24.85,219.94,33.5,1,3,2,Yes,18,447.3,3,At Risk,43.5,Medium,Standard
CUST203766,7,One Year,Basic,Mailed Check,1,19.12,131.14,30.0,1,3,1,No,34,650.08,3,At Risk,23.8,Low,Standard
CUST203767,46,Month-to-Month,Basic,Credit Card,1,34.79,1512.59,23.6,1,5,0,No,18,626.22,0,Loyal Steady,9.5,Low,Standard
CUST203768,9,Month-to-Month,Standard,Credit Card,1,48.89,434.23,49.8,1,3,1,Yes,18,880.02,3,At Risk,47.3,High,Standard
CUST203769,29,Month-to-Month,Standard,Digital Wallet,1,65.83,1815.55,43.9,2,4,0,No,18,1184.94,0,Loyal Steady,33.9,Medium,Standard
CUST203770,6,Two Year,Premium,Credit Card,1,102.89,591.63,72.4,2,5,1,No,52,5350.28,1,Champions,12.9,Low,Standard
CUST203771,31,Month-to-Month,Premium,Digital Wallet,0,86.8,2595.84,97.7,2,4,1,No,18,1562.4,1,Champions,43.2,Medium,Standard
CUST203772,20,Month-to-Month,Standard,Credit Card,1,61.05,1203.48,43.2,2,2,2,No,18,1098.9,3,At Risk,55.1,High,Standard
CUST203773,46,Month-to-Month,Premium,Bank Transfer,1,96.59,4299.89,77.6,2,4,0,No,18,1738.62,1,Champions,29.5,Medium,Standard
CUST203774,50,Month-to-Month,Standard,Credit Card,0,52.62,2462.52,50.9,3,3,0,No,18,947.16,2,Low Engagement,47.0,High,Standard
CUST203775,50,One Year,Standard,Credit Card,1,49.25,2351.27,49.3,1,3,3,No,34,1674.5,2,Low Engagement,6.8,Low,Standard
CUST203776,28,Month-to-Month,Standard,Credit Card,0,53.78,1465.37,38.6,3,4,0,No,18,968.04,0,Loyal Steady,48.0,High,Standard
CUST203777,35,One Year,Premium,Bank Transfer,1,99.17,3386.93,78.6,1,3,0,No,34,3371.78,1,Champions,18.1,Low,Standard
CUST203778,49,Month-to-Month,Premium,Credit Card,0,93.2,4317.91,97.3,1,4,2,Yes,18,1677.6,1,Champions,22.4,Low,Standard
CUST203779,6,Month-to-Month,Premium,Digital Wallet,0,98.11,575.36,79.4,0,4,0,Yes,18,1765.98,1,Champions,47.5,High,Standard
CUST203780,43,One Year,Premium,Digital Wallet,0,103.29,4251.24,109.1,1,4,1,Yes,34,3511.86,1,Champions,11.7,Low,Standard
CUST203781,8,One Year,Standard,Credit Card,0,61.19,454.09,54.0,2,2,1,No,34,2080.46,3,At Risk,46.3,High,Priority Save
CUST203782,41,Month-to-Month,Premium,Digital Wallet,0,88.5,3555.3,107.4,1,5,1,Yes,18,1593.0,1,Champions,21.2,Low,Standard
